location,temperature,categories,premise,hypothesis
noloc,37,cold,It is 37 degrees fahrenheit.,It is cold.
noloc,37,cool,It is 37 degrees fahrenheit.,It is cool.
noloc,37,warm,It is 37 degrees fahrenheit.,It is warm.
noloc,37,hot,It is 37 degrees fahrenheit.,It is hot.
noloc,38,freezing,It is 38 degrees fahrenheit.,It is freezing.
noloc,38,cold,It is 38 degrees fahrenheit.,It is cold.
noloc,38,cool,It is 38 degrees fahrenheit.,It is cool.
noloc,38,warm,It is 38 degrees fahrenheit.,It is warm.
noloc,38,hot,It is 38 degrees fahrenheit.,It is hot.
noloc,39,freezing,It is 39 degrees fahrenheit.,It is freezing.
noloc,39,cold,It is 39 degrees fahrenheit.,It is cold.
noloc,39,cool,It is 39 degrees fahrenheit.,It is cool.
noloc,39,warm,It is 39 degrees fahrenheit.,It is warm.
noloc,39,hot,It is 39 degrees fahrenheit.,It is hot.
noloc,40,freezing,It is 40 degrees fahrenheit.,It is freezing.
noloc,40,cold,It is 40 degrees fahrenheit.,It is cold.
noloc,40,cool,It is 40 degrees fahrenheit.,It is cool.
noloc,40,warm,It is 40 degrees fahrenheit.,It is warm.
noloc,40,hot,It is 40 degrees fahrenheit.,It is hot.
noloc,41,freezing,It is 41 degrees fahrenheit.,It is freezing.
noloc,41,cold,It is 41 degrees fahrenheit.,It is cold.
noloc,41,cool,It is 41 degrees fahrenheit.,It is cool.
noloc,41,warm,It is 41 degrees fahrenheit.,It is warm.
noloc,41,hot,It is 41 degrees fahrenheit.,It is hot.
noloc,42,freezing,It is 42 degrees fahrenheit.,It is freezing.
noloc,42,cold,It is 42 degrees fahrenheit.,It is cold.
noloc,42,cool,It is 42 degrees fahrenheit.,It is cool.
noloc,42,warm,It is 42 degrees fahrenheit.,It is warm.
noloc,42,hot,It is 42 degrees fahrenheit.,It is hot.
noloc,43,freezing,It is 43 degrees fahrenheit.,It is freezing.
noloc,43,cold,It is 43 degrees fahrenheit.,It is cold.
noloc,43,cool,It is 43 degrees fahrenheit.,It is cool.
noloc,43,warm,It is 43 degrees fahrenheit.,It is warm.
noloc,43,hot,It is 43 degrees fahrenheit.,It is hot.
noloc,44,freezing,It is 44 degrees fahrenheit.,It is freezing.
noloc,44,cold,It is 44 degrees fahrenheit.,It is cold.
noloc,44,cool,It is 44 degrees fahrenheit.,It is cool.
noloc,44,warm,It is 44 degrees fahrenheit.,It is warm.
noloc,44,hot,It is 44 degrees fahrenheit.,It is hot.
noloc,45,freezing,It is 45 degrees fahrenheit.,It is freezing.
noloc,45,cold,It is 45 degrees fahrenheit.,It is cold.
noloc,45,cool,It is 45 degrees fahrenheit.,It is cool.
noloc,45,warm,It is 45 degrees fahrenheit.,It is warm.
noloc,45,hot,It is 45 degrees fahrenheit.,It is hot.
noloc,46,freezing,It is 46 degrees fahrenheit.,It is freezing.
noloc,46,cold,It is 46 degrees fahrenheit.,It is cold.
noloc,46,cool,It is 46 degrees fahrenheit.,It is cool.
noloc,46,warm,It is 46 degrees fahrenheit.,It is warm.
noloc,46,hot,It is 46 degrees fahrenheit.,It is hot.
noloc,47,freezing,It is 47 degrees fahrenheit.,It is freezing.
noloc,47,cold,It is 47 degrees fahrenheit.,It is cold.
noloc,47,cool,It is 47 degrees fahrenheit.,It is cool.
noloc,47,warm,It is 47 degrees fahrenheit.,It is warm.
noloc,47,hot,It is 47 degrees fahrenheit.,It is hot.
noloc,48,freezing,It is 48 degrees fahrenheit.,It is freezing.
noloc,48,cold,It is 48 degrees fahrenheit.,It is cold.
noloc,48,cool,It is 48 degrees fahrenheit.,It is cool.
noloc,48,warm,It is 48 degrees fahrenheit.,It is warm.
noloc,48,hot,It is 48 degrees fahrenheit.,It is hot.
noloc,49,freezing,It is 49 degrees fahrenheit.,It is freezing.
noloc,49,cold,It is 49 degrees fahrenheit.,It is cold.
noloc,49,cool,It is 49 degrees fahrenheit.,It is cool.
noloc,49,warm,It is 49 degrees fahrenheit.,It is warm.
noloc,49,hot,It is 49 degrees fahrenheit.,It is hot.
noloc,50,freezing,It is 50 degrees fahrenheit.,It is freezing.
noloc,50,cold,It is 50 degrees fahrenheit.,It is cold.
noloc,50,cool,It is 50 degrees fahrenheit.,It is cool.
noloc,50,warm,It is 50 degrees fahrenheit.,It is warm.
noloc,50,hot,It is 50 degrees fahrenheit.,It is hot.
noloc,51,freezing,It is 51 degrees fahrenheit.,It is freezing.
noloc,51,cold,It is 51 degrees fahrenheit.,It is cold.
noloc,51,cool,It is 51 degrees fahrenheit.,It is cool.
noloc,51,warm,It is 51 degrees fahrenheit.,It is warm.
noloc,51,hot,It is 51 degrees fahrenheit.,It is hot.
noloc,52,freezing,It is 52 degrees fahrenheit.,It is freezing.
noloc,52,cold,It is 52 degrees fahrenheit.,It is cold.
noloc,52,cool,It is 52 degrees fahrenheit.,It is cool.
noloc,52,warm,It is 52 degrees fahrenheit.,It is warm.
noloc,52,hot,It is 52 degrees fahrenheit.,It is hot.
noloc,53,freezing,It is 53 degrees fahrenheit.,It is freezing.
noloc,53,cold,It is 53 degrees fahrenheit.,It is cold.
noloc,53,cool,It is 53 degrees fahrenheit.,It is cool.
noloc,53,warm,It is 53 degrees fahrenheit.,It is warm.
noloc,53,hot,It is 53 degrees fahrenheit.,It is hot.
noloc,54,freezing,It is 54 degrees fahrenheit.,It is freezing.
noloc,54,cold,It is 54 degrees fahrenheit.,It is cold.
noloc,54,cool,It is 54 degrees fahrenheit.,It is cool.
noloc,54,warm,It is 54 degrees fahrenheit.,It is warm.
noloc,54,hot,It is 54 degrees fahrenheit.,It is hot.
noloc,55,freezing,It is 55 degrees fahrenheit.,It is freezing.
noloc,55,cold,It is 55 degrees fahrenheit.,It is cold.
noloc,55,cool,It is 55 degrees fahrenheit.,It is cool.
noloc,55,warm,It is 55 degrees fahrenheit.,It is warm.
noloc,55,hot,It is 55 degrees fahrenheit.,It is hot.
noloc,56,freezing,It is 56 degrees fahrenheit.,It is freezing.
noloc,56,cold,It is 56 degrees fahrenheit.,It is cold.
noloc,56,cool,It is 56 degrees fahrenheit.,It is cool.
noloc,56,warm,It is 56 degrees fahrenheit.,It is warm.
noloc,56,hot,It is 56 degrees fahrenheit.,It is hot.
noloc,57,freezing,It is 57 degrees fahrenheit.,It is freezing.
noloc,57,cold,It is 57 degrees fahrenheit.,It is cold.
noloc,57,cool,It is 57 degrees fahrenheit.,It is cool.
noloc,57,warm,It is 57 degrees fahrenheit.,It is warm.
noloc,57,hot,It is 57 degrees fahrenheit.,It is hot.
noloc,58,freezing,It is 58 degrees fahrenheit.,It is freezing.
noloc,58,cold,It is 58 degrees fahrenheit.,It is cold.
noloc,58,cool,It is 58 degrees fahrenheit.,It is cool.
noloc,58,warm,It is 58 degrees fahrenheit.,It is warm.
noloc,58,hot,It is 58 degrees fahrenheit.,It is hot.
noloc,59,freezing,It is 59 degrees fahrenheit.,It is freezing.
noloc,59,cold,It is 59 degrees fahrenheit.,It is cold.
noloc,59,cool,It is 59 degrees fahrenheit.,It is cool.
noloc,59,warm,It is 59 degrees fahrenheit.,It is warm.
noloc,59,hot,It is 59 degrees fahrenheit.,It is hot.
noloc,60,freezing,It is 60 degrees fahrenheit.,It is freezing.
noloc,60,cold,It is 60 degrees fahrenheit.,It is cold.
noloc,60,cool,It is 60 degrees fahrenheit.,It is cool.
noloc,60,warm,It is 60 degrees fahrenheit.,It is warm.
noloc,60,hot,It is 60 degrees fahrenheit.,It is hot.
noloc,61,freezing,It is 61 degrees fahrenheit.,It is freezing.
noloc,61,cold,It is 61 degrees fahrenheit.,It is cold.
noloc,61,cool,It is 61 degrees fahrenheit.,It is cool.
noloc,61,warm,It is 61 degrees fahrenheit.,It is warm.
noloc,61,hot,It is 61 degrees fahrenheit.,It is hot.
noloc,62,freezing,It is 62 degrees fahrenheit.,It is freezing.
noloc,62,cold,It is 62 degrees fahrenheit.,It is cold.
noloc,62,cool,It is 62 degrees fahrenheit.,It is cool.
noloc,62,warm,It is 62 degrees fahrenheit.,It is warm.
noloc,62,hot,It is 62 degrees fahrenheit.,It is hot.
noloc,63,freezing,It is 63 degrees fahrenheit.,It is freezing.
noloc,63,cold,It is 63 degrees fahrenheit.,It is cold.
noloc,63,cool,It is 63 degrees fahrenheit.,It is cool.
noloc,63,warm,It is 63 degrees fahrenheit.,It is warm.
noloc,63,hot,It is 63 degrees fahrenheit.,It is hot.
noloc,64,freezing,It is 64 degrees fahrenheit.,It is freezing.
noloc,64,cold,It is 64 degrees fahrenheit.,It is cold.
noloc,64,cool,It is 64 degrees fahrenheit.,It is cool.
noloc,64,warm,It is 64 degrees fahrenheit.,It is warm.
noloc,64,hot,It is 64 degrees fahrenheit.,It is hot.
noloc,65,freezing,It is 65 degrees fahrenheit.,It is freezing.
noloc,65,cold,It is 65 degrees fahrenheit.,It is cold.
noloc,65,cool,It is 65 degrees fahrenheit.,It is cool.
noloc,65,warm,It is 65 degrees fahrenheit.,It is warm.
noloc,65,hot,It is 65 degrees fahrenheit.,It is hot.
noloc,66,freezing,It is 66 degrees fahrenheit.,It is freezing.
noloc,66,cold,It is 66 degrees fahrenheit.,It is cold.
noloc,66,cool,It is 66 degrees fahrenheit.,It is cool.
noloc,66,warm,It is 66 degrees fahrenheit.,It is warm.
noloc,66,hot,It is 66 degrees fahrenheit.,It is hot.
noloc,67,freezing,It is 67 degrees fahrenheit.,It is freezing.
noloc,67,cold,It is 67 degrees fahrenheit.,It is cold.
noloc,67,cool,It is 67 degrees fahrenheit.,It is cool.
noloc,67,warm,It is 67 degrees fahrenheit.,It is warm.
noloc,67,hot,It is 67 degrees fahrenheit.,It is hot.
noloc,68,freezing,It is 68 degrees fahrenheit.,It is freezing.
noloc,68,cold,It is 68 degrees fahrenheit.,It is cold.
noloc,68,cool,It is 68 degrees fahrenheit.,It is cool.
noloc,68,warm,It is 68 degrees fahrenheit.,It is warm.
noloc,68,hot,It is 68 degrees fahrenheit.,It is hot.
noloc,69,freezing,It is 69 degrees fahrenheit.,It is freezing.
noloc,69,cold,It is 69 degrees fahrenheit.,It is cold.
noloc,69,cool,It is 69 degrees fahrenheit.,It is cool.
noloc,69,warm,It is 69 degrees fahrenheit.,It is warm.
noloc,69,hot,It is 69 degrees fahrenheit.,It is hot.
noloc,70,freezing,It is 70 degrees fahrenheit.,It is freezing.
noloc,70,cold,It is 70 degrees fahrenheit.,It is cold.
noloc,70,cool,It is 70 degrees fahrenheit.,It is cool.
noloc,70,warm,It is 70 degrees fahrenheit.,It is warm.
noloc,70,hot,It is 70 degrees fahrenheit.,It is hot.
noloc,71,freezing,It is 71 degrees fahrenheit.,It is freezing.
noloc,71,cold,It is 71 degrees fahrenheit.,It is cold.
noloc,71,cool,It is 71 degrees fahrenheit.,It is cool.
noloc,71,warm,It is 71 degrees fahrenheit.,It is warm.
noloc,71,hot,It is 71 degrees fahrenheit.,It is hot.
noloc,72,freezing,It is 72 degrees fahrenheit.,It is freezing.
noloc,72,cold,It is 72 degrees fahrenheit.,It is cold.
noloc,72,cool,It is 72 degrees fahrenheit.,It is cool.
noloc,72,warm,It is 72 degrees fahrenheit.,It is warm.
noloc,72,hot,It is 72 degrees fahrenheit.,It is hot.
noloc,73,freezing,It is 73 degrees fahrenheit.,It is freezing.
noloc,73,cold,It is 73 degrees fahrenheit.,It is cold.
noloc,73,cool,It is 73 degrees fahrenheit.,It is cool.
noloc,73,warm,It is 73 degrees fahrenheit.,It is warm.
noloc,73,hot,It is 73 degrees fahrenheit.,It is hot.
noloc,74,freezing,It is 74 degrees fahrenheit.,It is freezing.
noloc,74,cold,It is 74 degrees fahrenheit.,It is cold.
noloc,74,cool,It is 74 degrees fahrenheit.,It is cool.
noloc,74,warm,It is 74 degrees fahrenheit.,It is warm.
noloc,74,hot,It is 74 degrees fahrenheit.,It is hot.
noloc,75,freezing,It is 75 degrees fahrenheit.,It is freezing.
noloc,75,cold,It is 75 degrees fahrenheit.,It is cold.
noloc,75,cool,It is 75 degrees fahrenheit.,It is cool.
noloc,75,warm,It is 75 degrees fahrenheit.,It is warm.
noloc,75,hot,It is 75 degrees fahrenheit.,It is hot.
noloc,76,freezing,It is 76 degrees fahrenheit.,It is freezing.
noloc,76,cold,It is 76 degrees fahrenheit.,It is cold.
noloc,76,cool,It is 76 degrees fahrenheit.,It is cool.
noloc,76,warm,It is 76 degrees fahrenheit.,It is warm.
noloc,76,hot,It is 76 degrees fahrenheit.,It is hot.
noloc,77,freezing,It is 77 degrees fahrenheit.,It is freezing.
noloc,77,cold,It is 77 degrees fahrenheit.,It is cold.
noloc,77,cool,It is 77 degrees fahrenheit.,It is cool.
noloc,77,warm,It is 77 degrees fahrenheit.,It is warm.
noloc,77,hot,It is 77 degrees fahrenheit.,It is hot.
noloc,78,freezing,It is 78 degrees fahrenheit.,It is freezing.
noloc,78,cold,It is 78 degrees fahrenheit.,It is cold.
noloc,78,cool,It is 78 degrees fahrenheit.,It is cool.
noloc,78,warm,It is 78 degrees fahrenheit.,It is warm.
noloc,78,hot,It is 78 degrees fahrenheit.,It is hot.
noloc,79,freezing,It is 79 degrees fahrenheit.,It is freezing.
noloc,79,cold,It is 79 degrees fahrenheit.,It is cold.
noloc,79,cool,It is 79 degrees fahrenheit.,It is cool.
noloc,79,warm,It is 79 degrees fahrenheit.,It is warm.
noloc,79,hot,It is 79 degrees fahrenheit.,It is hot.
noloc,80,freezing,It is 80 degrees fahrenheit.,It is freezing.
noloc,80,cold,It is 80 degrees fahrenheit.,It is cold.
noloc,80,cool,It is 80 degrees fahrenheit.,It is cool.
noloc,80,warm,It is 80 degrees fahrenheit.,It is warm.
noloc,80,hot,It is 80 degrees fahrenheit.,It is hot.
noloc,81,freezing,It is 81 degrees fahrenheit.,It is freezing.
noloc,81,cold,It is 81 degrees fahrenheit.,It is cold.
noloc,81,cool,It is 81 degrees fahrenheit.,It is cool.
noloc,81,warm,It is 81 degrees fahrenheit.,It is warm.
noloc,81,hot,It is 81 degrees fahrenheit.,It is hot.
noloc,82,freezing,It is 82 degrees fahrenheit.,It is freezing.
noloc,82,cold,It is 82 degrees fahrenheit.,It is cold.
noloc,82,cool,It is 82 degrees fahrenheit.,It is cool.
noloc,82,warm,It is 82 degrees fahrenheit.,It is warm.
noloc,82,hot,It is 82 degrees fahrenheit.,It is hot.
noloc,83,freezing,It is 83 degrees fahrenheit.,It is freezing.
noloc,83,cold,It is 83 degrees fahrenheit.,It is cold.
noloc,83,cool,It is 83 degrees fahrenheit.,It is cool.
noloc,83,warm,It is 83 degrees fahrenheit.,It is warm.
noloc,83,hot,It is 83 degrees fahrenheit.,It is hot.
noloc,84,freezing,It is 84 degrees fahrenheit.,It is freezing.
noloc,84,cold,It is 84 degrees fahrenheit.,It is cold.
noloc,84,cool,It is 84 degrees fahrenheit.,It is cool.
noloc,84,warm,It is 84 degrees fahrenheit.,It is warm.
noloc,84,hot,It is 84 degrees fahrenheit.,It is hot.
noloc,85,freezing,It is 85 degrees fahrenheit.,It is freezing.
noloc,85,cold,It is 85 degrees fahrenheit.,It is cold.
noloc,85,cool,It is 85 degrees fahrenheit.,It is cool.
noloc,85,warm,It is 85 degrees fahrenheit.,It is warm.
noloc,85,hot,It is 85 degrees fahrenheit.,It is hot.
noloc,86,freezing,It is 86 degrees fahrenheit.,It is freezing.
noloc,86,cold,It is 86 degrees fahrenheit.,It is cold.
noloc,86,cool,It is 86 degrees fahrenheit.,It is cool.
noloc,86,warm,It is 86 degrees fahrenheit.,It is warm.
noloc,86,hot,It is 86 degrees fahrenheit.,It is hot.
noloc,87,freezing,It is 87 degrees fahrenheit.,It is freezing.
noloc,87,cold,It is 87 degrees fahrenheit.,It is cold.
noloc,87,cool,It is 87 degrees fahrenheit.,It is cool.
noloc,87,warm,It is 87 degrees fahrenheit.,It is warm.
noloc,87,hot,It is 87 degrees fahrenheit.,It is hot.
noloc,88,freezing,It is 88 degrees fahrenheit.,It is freezing.
noloc,88,cold,It is 88 degrees fahrenheit.,It is cold.
noloc,88,cool,It is 88 degrees fahrenheit.,It is cool.
noloc,88,warm,It is 88 degrees fahrenheit.,It is warm.
noloc,88,hot,It is 88 degrees fahrenheit.,It is hot.
noloc,89,freezing,It is 89 degrees fahrenheit.,It is freezing.
noloc,89,cold,It is 89 degrees fahrenheit.,It is cold.
noloc,89,cool,It is 89 degrees fahrenheit.,It is cool.
noloc,89,warm,It is 89 degrees fahrenheit.,It is warm.
noloc,89,hot,It is 89 degrees fahrenheit.,It is hot.
noloc,90,freezing,It is 90 degrees fahrenheit.,It is freezing.
noloc,90,cold,It is 90 degrees fahrenheit.,It is cold.
noloc,90,cool,It is 90 degrees fahrenheit.,It is cool.
noloc,90,warm,It is 90 degrees fahrenheit.,It is warm.
noloc,90,hot,It is 90 degrees fahrenheit.,It is hot.
noloc,91,freezing,It is 91 degrees fahrenheit.,It is freezing.
noloc,91,cold,It is 91 degrees fahrenheit.,It is cold.
noloc,91,cool,It is 91 degrees fahrenheit.,It is cool.
noloc,91,warm,It is 91 degrees fahrenheit.,It is warm.
noloc,91,hot,It is 91 degrees fahrenheit.,It is hot.
noloc,92,freezing,It is 92 degrees fahrenheit.,It is freezing.
noloc,92,cold,It is 92 degrees fahrenheit.,It is cold.
noloc,92,cool,It is 92 degrees fahrenheit.,It is cool.
noloc,92,warm,It is 92 degrees fahrenheit.,It is warm.
noloc,92,hot,It is 92 degrees fahrenheit.,It is hot.
noloc,93,freezing,It is 93 degrees fahrenheit.,It is freezing.
noloc,93,cold,It is 93 degrees fahrenheit.,It is cold.
noloc,93,cool,It is 93 degrees fahrenheit.,It is cool.
noloc,93,warm,It is 93 degrees fahrenheit.,It is warm.
noloc,93,hot,It is 93 degrees fahrenheit.,It is hot.
noloc,94,freezing,It is 94 degrees fahrenheit.,It is freezing.
noloc,94,cold,It is 94 degrees fahrenheit.,It is cold.
noloc,94,cool,It is 94 degrees fahrenheit.,It is cool.
noloc,94,warm,It is 94 degrees fahrenheit.,It is warm.
noloc,94,hot,It is 94 degrees fahrenheit.,It is hot.
noloc,95,freezing,It is 95 degrees fahrenheit.,It is freezing.
noloc,95,cold,It is 95 degrees fahrenheit.,It is cold.
noloc,95,cool,It is 95 degrees fahrenheit.,It is cool.
noloc,95,warm,It is 95 degrees fahrenheit.,It is warm.
noloc,95,hot,It is 95 degrees fahrenheit.,It is hot.
noloc,96,freezing,It is 96 degrees fahrenheit.,It is freezing.
noloc,96,cold,It is 96 degrees fahrenheit.,It is cold.
noloc,96,cool,It is 96 degrees fahrenheit.,It is cool.
noloc,96,warm,It is 96 degrees fahrenheit.,It is warm.
noloc,96,hot,It is 96 degrees fahrenheit.,It is hot.
noloc,97,freezing,It is 97 degrees fahrenheit.,It is freezing.
noloc,97,cold,It is 97 degrees fahrenheit.,It is cold.
noloc,97,cool,It is 97 degrees fahrenheit.,It is cool.
noloc,97,warm,It is 97 degrees fahrenheit.,It is warm.
noloc,97,hot,It is 97 degrees fahrenheit.,It is hot.
noloc,98,freezing,It is 98 degrees fahrenheit.,It is freezing.
noloc,98,cold,It is 98 degrees fahrenheit.,It is cold.
noloc,98,cool,It is 98 degrees fahrenheit.,It is cool.
noloc,98,warm,It is 98 degrees fahrenheit.,It is warm.
noloc,98,hot,It is 98 degrees fahrenheit.,It is hot.
noloc,99,freezing,It is 99 degrees fahrenheit.,It is freezing.
noloc,99,cold,It is 99 degrees fahrenheit.,It is cold.
noloc,99,cool,It is 99 degrees fahrenheit.,It is cool.
noloc,99,warm,It is 99 degrees fahrenheit.,It is warm.
noloc,99,hot,It is 99 degrees fahrenheit.,It is hot.
noloc,100,freezing,It is 100 degrees fahrenheit.,It is freezing.
noloc,100,cold,It is 100 degrees fahrenheit.,It is cold.
noloc,100,cool,It is 100 degrees fahrenheit.,It is cool.
noloc,100,warm,It is 100 degrees fahrenheit.,It is warm.
noloc,100,hot,It is 100 degrees fahrenheit.,It is hot.
noloc,101,freezing,It is 101 degrees fahrenheit.,It is freezing.
noloc,101,cold,It is 101 degrees fahrenheit.,It is cold.
noloc,101,cool,It is 101 degrees fahrenheit.,It is cool.
noloc,101,warm,It is 101 degrees fahrenheit.,It is warm.
noloc,101,hot,It is 101 degrees fahrenheit.,It is hot.
noloc,102,freezing,It is 102 degrees fahrenheit.,It is freezing.
noloc,102,cold,It is 102 degrees fahrenheit.,It is cold.
noloc,102,cool,It is 102 degrees fahrenheit.,It is cool.
noloc,102,warm,It is 102 degrees fahrenheit.,It is warm.
noloc,102,hot,It is 102 degrees fahrenheit.,It is hot.
noloc,103,freezing,It is 103 degrees fahrenheit.,It is freezing.
noloc,103,cold,It is 103 degrees fahrenheit.,It is cold.
noloc,103,cool,It is 103 degrees fahrenheit.,It is cool.
noloc,103,warm,It is 103 degrees fahrenheit.,It is warm.
noloc,103,hot,It is 103 degrees fahrenheit.,It is hot.
noloc,104,freezing,It is 104 degrees fahrenheit.,It is freezing.
noloc,104,cold,It is 104 degrees fahrenheit.,It is cold.
noloc,104,cool,It is 104 degrees fahrenheit.,It is cool.
noloc,104,warm,It is 104 degrees fahrenheit.,It is warm.
noloc,104,hot,It is 104 degrees fahrenheit.,It is hot.
noloc,105,freezing,It is 105 degrees fahrenheit.,It is freezing.
noloc,105,cold,It is 105 degrees fahrenheit.,It is cold.
noloc,105,cool,It is 105 degrees fahrenheit.,It is cool.
noloc,105,warm,It is 105 degrees fahrenheit.,It is warm.
noloc,105,hot,It is 105 degrees fahrenheit.,It is hot.
noloc,106,freezing,It is 106 degrees fahrenheit.,It is freezing.
noloc,106,cold,It is 106 degrees fahrenheit.,It is cold.
noloc,106,cool,It is 106 degrees fahrenheit.,It is cool.
noloc,106,warm,It is 106 degrees fahrenheit.,It is warm.
noloc,106,hot,It is 106 degrees fahrenheit.,It is hot.
noloc,107,freezing,It is 107 degrees fahrenheit.,It is freezing.
noloc,107,cold,It is 107 degrees fahrenheit.,It is cold.
noloc,107,cool,It is 107 degrees fahrenheit.,It is cool.
noloc,107,warm,It is 107 degrees fahrenheit.,It is warm.
noloc,107,hot,It is 107 degrees fahrenheit.,It is hot.
noloc,108,freezing,It is 108 degrees fahrenheit.,It is freezing.
noloc,108,cold,It is 108 degrees fahrenheit.,It is cold.
noloc,108,cool,It is 108 degrees fahrenheit.,It is cool.
