location,temperature,categories,premise,hypothesis,entailment,contradiction,neutral,model
noloc,-7,warm,It is -7 degrees.,It is warm.,0.006003503687679768,0.9861993789672852,0.007797127589583397,roberta-large-mnli
noloc,-7,hot,It is -7 degrees.,It is hot.,0.0013351441593840718,0.9969275593757629,0.0017372254515066743,roberta-large-mnli
noloc,-6,freezing,It is -6 degrees.,It is freezing.,0.8011071681976318,0.004597235471010208,0.19429554045200348,roberta-large-mnli
noloc,-6,cold,It is -6 degrees.,It is cold.,0.7527232766151428,0.0012846457539126277,0.2459920197725296,roberta-large-mnli
noloc,-6,cool,It is -6 degrees.,It is cool.,0.4883278012275696,0.019650910049676895,0.49202123284339905,roberta-large-mnli
noloc,-6,warm,It is -6 degrees.,It is warm.,0.005402122624218464,0.9878772497177124,0.006720672361552715,roberta-large-mnli
noloc,-6,hot,It is -6 degrees.,It is hot.,0.0010979826329275966,0.997442364692688,0.0014597204281017184,roberta-large-mnli
noloc,-5,freezing,It is -5 degrees.,It is freezing.,0.7637021541595459,0.0076094381511211395,0.22868844866752625,roberta-large-mnli
noloc,-5,cold,It is -5 degrees.,It is cold.,0.7453039884567261,0.0015063745668157935,0.2531896233558655,roberta-large-mnli
noloc,-5,cool,It is -5 degrees.,It is cool.,0.5488265156745911,0.012625284492969513,0.43854814767837524,roberta-large-mnli
noloc,-5,warm,It is -5 degrees.,It is warm.,0.006478931754827499,0.9854744672775269,0.008046606555581093,roberta-large-mnli
noloc,-5,hot,It is -5 degrees.,It is hot.,0.0013162868563085794,0.9970393180847168,0.001644319505430758,roberta-large-mnli
noloc,-4,freezing,It is -4 degrees.,It is freezing.,0.7698841094970703,0.007290370762348175,0.22282560169696808,roberta-large-mnli
noloc,-4,cold,It is -4 degrees.,It is cold.,0.7454981803894043,0.001495690201409161,0.25300613045692444,roberta-large-mnli
noloc,-4,cool,It is -4 degrees.,It is cool.,0.5448106527328491,0.013562486506998539,0.44162678718566895,roberta-large-mnli
noloc,-4,warm,It is -4 degrees.,It is warm.,0.005867161322385073,0.9870690107345581,0.007063890341669321,roberta-large-mnli
noloc,-4,hot,It is -4 degrees.,It is hot.,0.0011740635382011533,0.9973108768463135,0.0015150717226788402,roberta-large-mnli
noloc,-3,freezing,It is -3 degrees.,It is freezing.,0.7513567209243774,0.009523957036435604,0.23911930620670319,roberta-large-mnli
noloc,-3,cold,It is -3 degrees.,It is cold.,0.737868070602417,0.0015884701861068606,0.26054346561431885,roberta-large-mnli
noloc,-3,cool,It is -3 degrees.,It is cool.,0.5217177867889404,0.015502771362662315,0.4627794623374939,roberta-large-mnli
noloc,-3,warm,It is -3 degrees.,It is warm.,0.005711402744054794,0.9875626564025879,0.006725907325744629,roberta-large-mnli
noloc,-3,hot,It is -3 degrees.,It is hot.,0.001072737853974104,0.9975273013114929,0.0013999753864482045,roberta-large-mnli
noloc,-2,freezing,It is -2 degrees.,It is freezing.,0.7428070902824402,0.010430698283016682,0.2467622607946396,roberta-large-mnli
noloc,-2,cold,It is -2 degrees.,It is cold.,0.7228805422782898,0.001887876889668405,0.2752315104007721,roberta-large-mnli
noloc,-2,cool,It is -2 degrees.,It is cool.,0.5505819916725159,0.01173487864434719,0.43768310546875,roberta-large-mnli
noloc,-2,warm,It is -2 degrees.,It is warm.,0.0066068158484995365,0.9857655763626099,0.007627669721841812,roberta-large-mnli
noloc,-2,hot,It is -2 degrees.,It is hot.,0.0011747163953259587,0.9973450303077698,0.0014803800731897354,roberta-large-mnli
noloc,-1,freezing,It is -1 degrees.,It is freezing.,0.778091549873352,0.011094260029494762,0.2108142077922821,roberta-large-mnli
noloc,-1,cold,It is -1 degrees.,It is cold.,0.727937638759613,0.002714836737141013,0.26934751868247986,roberta-large-mnli
noloc,-1,cool,It is -1 degrees.,It is cool.,0.5994793176651001,0.0064801122061908245,0.3940405547618866,roberta-large-mnli
noloc,-1,warm,It is -1 degrees.,It is warm.,0.010869068093597889,0.9762548208236694,0.012876078486442566,roberta-large-mnli
noloc,-1,hot,It is -1 degrees.,It is hot.,0.0016587695572525263,0.9964489936828613,0.001892289612442255,roberta-large-mnli
noloc,0,freezing,It is 0 degrees.,It is freezing.,0.888512372970581,0.002596014179289341,0.10889167338609695,roberta-large-mnli
noloc,0,cold,It is 0 degrees.,It is cold.,0.8494090437889099,0.0013535220641642809,0.1492374688386917,roberta-large-mnli
noloc,0,cool,It is 0 degrees.,It is cool.,0.7224522233009338,0.005045980680733919,0.2725018262863159,roberta-large-mnli
noloc,0,warm,It is 0 degrees.,It is warm.,0.010405312292277813,0.9807386994361877,0.008856100030243397,roberta-large-mnli
noloc,0,hot,It is 0 degrees.,It is hot.,0.004808967001736164,0.9911224842071533,0.0040684971027076244,roberta-large-mnli
noloc,1,freezing,It is 1 degrees.,It is freezing.,0.6865819096565247,0.032657891511917114,0.28076013922691345,roberta-large-mnli
noloc,1,cold,It is 1 degrees.,It is cold.,0.6643337607383728,0.003969870042055845,0.33169639110565186,roberta-large-mnli
noloc,1,cool,It is 1 degrees.,It is cool.,0.6118643879890442,0.01318284496665001,0.3749527931213379,roberta-large-mnli
noloc,1,warm,It is 1 degrees.,It is warm.,0.024217983707785606,0.9220904111862183,0.05369157716631889,roberta-large-mnli
noloc,1,hot,It is 1 degrees.,It is hot.,0.010666494257748127,0.9778739809989929,0.011459465138614178,roberta-large-mnli
noloc,2,freezing,It is 2 degrees.,It is freezing.,0.5950278639793396,0.05938566476106644,0.3455864489078522,roberta-large-mnli
noloc,2,cold,It is 2 degrees.,It is cold.,0.5752458572387695,0.004851868841797113,0.41990232467651367,roberta-large-mnli
noloc,2,cool,It is 2 degrees.,It is cool.,0.5617308020591736,0.014337674714624882,0.4239315390586853,roberta-large-mnli
noloc,2,warm,It is 2 degrees.,It is warm.,0.030714232474565506,0.856381356716156,0.11290442943572998,roberta-large-mnli
noloc,2,hot,It is 2 degrees.,It is hot.,0.013332598842680454,0.9658761024475098,0.02079131081700325,roberta-large-mnli
noloc,3,freezing,It is 3 degrees.,It is freezing.,0.5715470910072327,0.06552082300186157,0.36293211579322815,roberta-large-mnli
noloc,3,cold,It is 3 degrees.,It is cold.,0.5770223736763,0.004878754261881113,0.4180988371372223,roberta-large-mnli
noloc,3,cool,It is 3 degrees.,It is cool.,0.5795117616653442,0.010585783049464226,0.40990251302719116,roberta-large-mnli
noloc,3,warm,It is 3 degrees.,It is warm.,0.04130231589078903,0.7612807750701904,0.19741694629192352,roberta-large-mnli
noloc,3,hot,It is 3 degrees.,It is hot.,0.014052134938538074,0.9638035893440247,0.022144261747598648,roberta-large-mnli
noloc,4,freezing,It is 4 degrees.,It is freezing.,0.46309569478034973,0.15938320755958557,0.3775211572647095,roberta-large-mnli
noloc,4,cold,It is 4 degrees.,It is cold.,0.5051474571228027,0.00816580094397068,0.4866867959499359,roberta-large-mnli
noloc,4,cool,It is 4 degrees.,It is cool.,0.5286172032356262,0.014948702417314053,0.4564341604709625,roberta-large-mnli
noloc,4,warm,It is 4 degrees.,It is warm.,0.06160224229097366,0.5749025940895081,0.3634951710700989,roberta-large-mnli
noloc,4,hot,It is 4 degrees.,It is hot.,0.01785430684685707,0.9344034790992737,0.047742195427417755,roberta-large-mnli
noloc,5,freezing,It is 5 degrees.,It is freezing.,0.39689701795578003,0.252708375453949,0.3503946363925934,roberta-large-mnli
noloc,5,cold,It is 5 degrees.,It is cold.,0.48778918385505676,0.00861940998584032,0.5035914182662964,roberta-large-mnli
noloc,5,cool,It is 5 degrees.,It is cool.,0.5521243214607239,0.012468766421079636,0.43540695309638977,roberta-large-mnli
noloc,5,warm,It is 5 degrees.,It is warm.,0.058329686522483826,0.5530634522438049,0.3886069059371948,roberta-large-mnli
noloc,5,hot,It is 5 degrees.,It is hot.,0.017393073067069054,0.938258945941925,0.04434800148010254,roberta-large-mnli
noloc,6,freezing,It is 6 degrees.,It is freezing.,0.28958284854888916,0.3581775426864624,0.35223960876464844,roberta-large-mnli
noloc,6,cold,It is 6 degrees.,It is cold.,0.4581095278263092,0.00845312885940075,0.5334373116493225,roberta-large-mnli
noloc,6,cool,It is 6 degrees.,It is cool.,0.46030163764953613,0.012775273993611336,0.5269230604171753,roberta-large-mnli
noloc,6,warm,It is 6 degrees.,It is warm.,0.08298495411872864,0.22838149964809418,0.6886336207389832,roberta-large-mnli
noloc,6,hot,It is 6 degrees.,It is hot.,0.018478257581591606,0.8964914083480835,0.08503028750419617,roberta-large-mnli
noloc,7,freezing,It is 7 degrees.,It is freezing.,0.1426275074481964,0.5474810600280762,0.30989137291908264,roberta-large-mnli
noloc,7,cold,It is 7 degrees.,It is cold.,0.35880470275878906,0.013458048924803734,0.627737283706665,roberta-large-mnli
noloc,7,cool,It is 7 degrees.,It is cool.,0.42248278856277466,0.015326806344091892,0.5621904134750366,roberta-large-mnli
noloc,7,warm,It is 7 degrees.,It is warm.,0.09077689051628113,0.1422247588634491,0.7669983506202698,roberta-large-mnli
noloc,7,hot,It is 7 degrees.,It is hot.,0.023639483377337456,0.8384770154953003,0.1378835141658783,roberta-large-mnli
noloc,8,freezing,It is 8 degrees.,It is freezing.,0.12022213637828827,0.6356092095375061,0.24416866898536682,roberta-large-mnli
noloc,8,cold,It is 8 degrees.,It is cold.,0.38206639885902405,0.015303228981792927,0.6026303768157959,roberta-large-mnli
noloc,8,cool,It is 8 degrees.,It is cool.,0.422603964805603,0.019332000985741615,0.5580640435218811,roberta-large-mnli
noloc,8,warm,It is 8 degrees.,It is warm.,0.10252691805362701,0.1336439996957779,0.7638291120529175,roberta-large-mnli
noloc,8,hot,It is 8 degrees.,It is hot.,0.029498489573597908,0.808752715587616,0.1617487221956253,roberta-large-mnli
noloc,9,freezing,It is 9 degrees.,It is freezing.,0.06431038677692413,0.8163162469863892,0.11937326937913895,roberta-large-mnli
noloc,9,cold,It is 9 degrees.,It is cold.,0.4003445506095886,0.011457259766757488,0.588198184967041,roberta-large-mnli
noloc,9,cool,It is 9 degrees.,It is cool.,0.4215993285179138,0.017952781170606613,0.5604478716850281,roberta-large-mnli
noloc,9,warm,It is 9 degrees.,It is warm.,0.13255663216114044,0.06493213772773743,0.8025112152099609,roberta-large-mnli
noloc,9,hot,It is 9 degrees.,It is hot.,0.05401668697595596,0.6180143356323242,0.32796892523765564,roberta-large-mnli
noloc,10,freezing,It is 10 degrees.,It is freezing.,0.41673749685287476,0.17807523906230927,0.4051872491836548,roberta-large-mnli
noloc,10,cold,It is 10 degrees.,It is cold.,0.5054750442504883,0.007452667690813541,0.48707231879234314,roberta-large-mnli
noloc,10,cool,It is 10 degrees.,It is cool.,0.5262600779533386,0.009408022277057171,0.46433186531066895,roberta-large-mnli
noloc,10,warm,It is 10 degrees.,It is warm.,0.14715714752674103,0.1064295619726181,0.7464133501052856,roberta-large-mnli
noloc,10,hot,It is 10 degrees.,It is hot.,0.025090990588068962,0.877924919128418,0.09698415547609329,roberta-large-mnli
noloc,11,freezing,It is 11 degrees.,It is freezing.,0.09820050001144409,0.6130051016807556,0.2887943685054779,roberta-large-mnli
noloc,11,cold,It is 11 degrees.,It is cold.,0.37357768416404724,0.009532853029668331,0.6168894171714783,roberta-large-mnli
noloc,11,cool,It is 11 degrees.,It is cool.,0.3960530757904053,0.011161766946315765,0.5927851796150208,roberta-large-mnli
noloc,11,warm,It is 11 degrees.,It is warm.,0.12914946675300598,0.05569182336330414,0.8151586651802063,roberta-large-mnli
noloc,11,hot,It is 11 degrees.,It is hot.,0.046045880764722824,0.6228944063186646,0.3310597538948059,roberta-large-mnli
noloc,12,freezing,It is 12 degrees.,It is freezing.,0.2884258031845093,0.25741276144981384,0.45416149497032166,roberta-large-mnli
noloc,12,cold,It is 12 degrees.,It is cold.,0.4365224540233612,0.005867430474609137,0.5576100945472717,roberta-large-mnli
noloc,12,cool,It is 12 degrees.,It is cool.,0.42098742723464966,0.009880791418254375,0.5691317319869995,roberta-large-mnli
noloc,12,warm,It is 12 degrees.,It is warm.,0.10997925698757172,0.11212801933288574,0.7778927087783813,roberta-large-mnli
noloc,12,hot,It is 12 degrees.,It is hot.,0.04757632315158844,0.6629992127418518,0.28942447900772095,roberta-large-mnli
noloc,13,freezing,It is 13 degrees.,It is freezing.,0.14513865113258362,0.42235779762268066,0.43250352144241333,roberta-large-mnli
noloc,13,cold,It is 13 degrees.,It is cold.,0.31883588433265686,0.008578027598559856,0.6725860834121704,roberta-large-mnli
noloc,13,cool,It is 13 degrees.,It is cool.,0.33066031336784363,0.011516088619828224,0.6578236222267151,roberta-large-mnli
noloc,13,warm,It is 13 degrees.,It is warm.,0.08351045846939087,0.1015901044011116,0.8148994445800781,roberta-large-mnli
noloc,13,hot,It is 13 degrees.,It is hot.,0.03068220615386963,0.6811982989311218,0.28811952471733093,roberta-large-mnli
noloc,14,freezing,It is 14 degrees.,It is freezing.,0.06765445321798325,0.7165124416351318,0.2158331423997879,roberta-large-mnli
noloc,14,cold,It is 14 degrees.,It is cold.,0.3768956959247589,0.01290986593812704,0.6101944446563721,roberta-large-mnli
noloc,14,cool,It is 14 degrees.,It is cool.,0.3474579453468323,0.015847867354750633,0.6366941928863525,roberta-large-mnli
noloc,14,warm,It is 14 degrees.,It is warm.,0.18051913380622864,0.023857830092310905,0.7956230640411377,roberta-large-mnli
noloc,14,hot,It is 14 degrees.,It is hot.,0.09245157241821289,0.3007037043571472,0.6068447828292847,roberta-large-mnli
noloc,15,freezing,It is 15 degrees.,It is freezing.,0.2040729820728302,0.38272160291671753,0.41320541501045227,roberta-large-mnli
noloc,15,cold,It is 15 degrees.,It is cold.,0.42559918761253357,0.007331210654228926,0.5670695900917053,roberta-large-mnli
noloc,15,cool,It is 15 degrees.,It is cool.,0.4600518047809601,0.009930149652063847,0.5300180315971375,roberta-large-mnli
noloc,15,warm,It is 15 degrees.,It is warm.,0.1523410528898239,0.08173204213380814,0.7659269571304321,roberta-large-mnli
noloc,15,hot,It is 15 degrees.,It is hot.,0.02816748060286045,0.8104198575019836,0.16141264140605927,roberta-large-mnli
noloc,16,freezing,It is 16 degrees.,It is freezing.,0.19292737543582916,0.3737941384315491,0.4332784414291382,roberta-large-mnli
noloc,16,cold,It is 16 degrees.,It is cold.,0.38351187109947205,0.00886473897844553,0.6076233983039856,roberta-large-mnli
noloc,16,cool,It is 16 degrees.,It is cool.,0.3174647390842438,0.020293161273002625,0.6622421145439148,roberta-large-mnli
noloc,16,warm,It is 16 degrees.,It is warm.,0.13269925117492676,0.07186054438352585,0.7954402565956116,roberta-large-mnli
noloc,16,hot,It is 16 degrees.,It is hot.,0.040064189583063126,0.6365718841552734,0.32336392998695374,roberta-large-mnli
noloc,17,freezing,It is 17 degrees.,It is freezing.,0.09000831842422485,0.6284205913543701,0.28157106041908264,roberta-large-mnli
noloc,17,cold,It is 17 degrees.,It is cold.,0.37237635254859924,0.01010941993445158,0.6175143122673035,roberta-large-mnli
noloc,17,cool,It is 17 degrees.,It is cool.,0.3519177734851837,0.015870507806539536,0.6322116851806641,roberta-large-mnli
noloc,17,warm,It is 17 degrees.,It is warm.,0.18906280398368835,0.03475389629602432,0.7761833071708679,roberta-large-mnli
noloc,17,hot,It is 17 degrees.,It is hot.,0.03863983601331711,0.6568703055381775,0.3044898509979248,roberta-large-mnli
noloc,18,freezing,It is 18 degrees.,It is freezing.,0.14878855645656586,0.5027433633804321,0.3484681248664856,roberta-large-mnli
noloc,18,cold,It is 18 degrees.,It is cold.,0.3948105275630951,0.009347064420580864,0.5958424210548401,roberta-large-mnli
noloc,18,cool,It is 18 degrees.,It is cool.,0.35720980167388916,0.013810167089104652,0.6289799809455872,roberta-large-mnli
noloc,18,warm,It is 18 degrees.,It is warm.,0.19099362194538116,0.04293030872941017,0.7660760879516602,roberta-large-mnli
noloc,18,hot,It is 18 degrees.,It is hot.,0.026811186224222183,0.7634599804878235,0.20972880721092224,roberta-large-mnli
noloc,19,freezing,It is 19 degrees.,It is freezing.,0.16599814593791962,0.4396115243434906,0.39439037442207336,roberta-large-mnli
noloc,19,cold,It is 19 degrees.,It is cold.,0.3754281997680664,0.009310015477240086,0.6152617931365967,roberta-large-mnli
noloc,19,cool,It is 19 degrees.,It is cool.,0.32370999455451965,0.014880421571433544,0.6614096164703369,roberta-large-mnli
noloc,19,warm,It is 19 degrees.,It is warm.,0.13781872391700745,0.048885099589824677,0.8132961392402649,roberta-large-mnli
noloc,19,hot,It is 19 degrees.,It is hot.,0.033078841865062714,0.6500939726829529,0.3168271780014038,roberta-large-mnli
noloc,20,freezing,It is 20 degrees.,It is freezing.,0.2573494017124176,0.3107677102088928,0.43188291788101196,roberta-large-mnli
noloc,20,cold,It is 20 degrees.,It is cold.,0.4624408781528473,0.008012302219867706,0.5295467972755432,roberta-large-mnli
noloc,20,cool,It is 20 degrees.,It is cool.,0.46411558985710144,0.011916984803974628,0.523967444896698,roberta-large-mnli
noloc,20,warm,It is 20 degrees.,It is warm.,0.22494836151599884,0.04714100435376167,0.7279106378555298,roberta-large-mnli
noloc,20,hot,It is 20 degrees.,It is hot.,0.015682270750403404,0.9235137701034546,0.060803964734077454,roberta-large-mnli
noloc,21,freezing,It is 21 degrees.,It is freezing.,0.21031680703163147,0.33422303199768066,0.4554601311683655,roberta-large-mnli
noloc,21,cold,It is 21 degrees.,It is cold.,0.34234678745269775,0.011420165188610554,0.646233081817627,roberta-large-mnli
